200	673	5	884128554.0
119	328	4	876923913.0
213	172	5	878955442.0
276	322	3	874786392.0
94	1217	3	891723086.0
130	379	4	875801662.0
38	328	4	892428688.0
160	719	3	876857977.0
293	1267	3	888906966.0
26	930	2	891385985.0
130	216	4	875216545.0
92	1079	3	886443455.0
256	452	4	882164999.0
1	61	4	878542420.0
72	48	4	880036718.0
56	755	3	892910207.0
13	360	4	882140926.0
15	405	2	879455957.0
92	77	3	875654637.0
207	476	2	884386343.0
292	174	5	881105481.0
232	483	5	888549622.0
251	748	2	886272175.0
224	26	3	888104153.0
181	220	4	878962392.0
259	255	4	874724710.0
305	471	4	886323648.0
52	280	3	882922806.0
161	202	5	891170769.0
148	408	5	877399018.0
125	235	2	892838559.0
97	228	5	884238860.0
58	1098	4	884304936.0
83	234	4	887665548.0
90	347	4	891383319.0
272	178	5	879455113.0
194	181	3	879521396.0
125	478	4	879454628.0
110	688	1	886987605.0
299	14	4	877877775.0
151	10	5	879524921.0
269	127	4	891446165.0
6	14	5	883599249.0
54	106	3	880937882.0
303	69	5	879467542.0
16	944	1	877727122.0
301	790	4	882078621.0
276	1091	3	874793035.0
305	214	2	886323068.0
194	1028	2	879541148.0
91	323	2	891438397.0
87	554	4	879875940.0
294	109	4	877819599.0
286	171	4	877531791.0
200	318	5	884128458.0
229	328	1	891632142.0
178	568	4	882826555.0
303	842	2	879484804.0
62	65	4	879374686.0
207	591	3	876018608.0
92	172	4	875653271.0
301	401	4	882078040.0
36	339	5	882157581.0
70	746	3	884150257.0
63	242	3	875747190.0
28	201	3	881961671.0
279	68	4	875307407.0
250	7	4	878089716.0
14	98	3	890881335.0
299	1018	3	889502324.0
194	54	3	879525876.0
303	815	3	879485532.0
119	237	5	874775038.0
295	218	5	879966498.0
268	930	2	875742942.0
268	2	2	875744173.0
66	258	4	883601089.0
233	202	5	879394264.0
83	623	4	880308578.0
214	334	3	891542540.0
192	476	2	881368243.0
100	344	4	891374868.0
268	145	1	875744501.0
301	56	4	882076587.0
307	89	5	879283786.0
234	141	3	892334609.0
83	576	4	880308755.0
181	264	2	878961624.0
297	133	4	875240090.0
38	153	5	892430369.0
7	382	4	891352093.0
264	813	4	886122952.0
181	872	1	878961814.0
201	146	1	884140579.0
85	507	4	879456199.0
269	367	3	891450023.0
59	468	3	888205855.0
286	143	4	889651549.0
193	96	1	889124507.0
113	595	5	875936424.0
292	11	5	881104093.0
130	1014	3	876250718.0
275	98	4	875155140.0
189	520	5	893265380.0
219	82	1	889452455.0
218	209	5	877488546.0
123	427	3	879873020.0
119	222	5	874775311.0
158	177	4	880134407.0
222	118	4	877563802.0
302	322	2	879436875.0
279	501	3	875308843.0
301	79	5	882076403.0
181	3	2	878963441.0
201	695	1	884140115.0
13	198	3	881515193.0
1	189	3	888732928.0
145	237	5	875270570.0
23	385	4	874786462.0
201	767	4	884114505.0
296	705	5	884197193.0
42	546	3	881105817.0
33	872	3	891964230.0
301	554	3	882078830.0
16	64	5	877720297.0
95	135	3	879197562.0
154	357	4	879138713.0
77	484	5	884733766.0
296	508	5	884196584.0
302	303	2	879436785.0
244	673	3	880606667.0
222	77	4	878183616.0
13	215	5	882140588.0
16	705	5	877722736.0
270	452	4	876956264.0
145	15	2	875270655.0
187	64	5	879465631.0
200	304	5	876041644.0
170	749	5	887646170.0
101	829	3	877136138.0
184	218	3	889909840.0
128	204	4	879967478.0
181	1295	1	878961781.0
184	153	3	889911285.0
1	33	4	878542699.0
1	160	4	875072547.0
184	321	5	889906967.0
54	595	3	880937813.0
94	343	4	891725009.0
128	508	4	879967767.0
23	323	2	874784266.0
301	227	3	882077222.0
301	191	3	882075672.0
112	903	1	892440172.0
82	183	3	878769848.0
222	724	3	878181976.0
218	430	3	877488316.0
308	1197	4	887739521.0
303	134	5	879467959.0
133	751	3	890588547.0
215	212	2	891435680.0
69	256	5	882126156.0
254	662	4	887347350.0
276	2	4	874792436.0
104	984	1	888442575.0
63	1067	3	875747514.0
267	410	4	878970785.0
13	56	5	881515011.0
240	879	3	885775745.0
286	237	2	875806800.0
294	271	5	889241426.0
90	1086	4	891384424.0
18	26	4	880129731.0
92	229	3	875656201.0
308	649	4	887739292.0
144	89	3	888105691.0
191	302	4	891560253.0
59	951	3	888206409.0
200	96	5	884129409.0
16	197	5	877726146.0
61	678	3	892302309.0
271	199	4	885848448.0
271	709	3	885849325.0
142	169	5	888640356.0
275	597	3	876197678.0
222	151	3	878182109.0
87	40	3	879876917.0
207	258	4	877879172.0
272	1393	2	879454663.0
177	333	4	880130397.0
207	1115	2	879664906.0
299	577	3	889503806.0
271	378	4	885849447.0
305	425	4	886324486.0
49	959	2	888068912.0
94	1224	3	891722802.0
130	1017	3	874953895.0
10	175	3	877888677.0
203	321	3	880433418.0
191	286	4	891560842.0
43	323	3	875975110.0
21	558	5	874951695.0
197	96	5	891409839.0
13	344	2	888073635.0
194	66	3	879527264.0
234	206	4	892334543.0
308	402	4	887740700.0
308	640	4	887737036.0
269	522	5	891447773.0
94	265	4	891721889.0
268	62	3	875310824.0
272	12	5	879455254.0
121	291	3	891390477.0
296	20	5	884196921.0
134	286	3	891732334.0
180	462	5	877544218.0
234	612	3	892079140.0
104	117	2	888465972.0
38	758	1	892434626.0
269	845	1	891456255.0
7	163	4	891353444.0
234	1451	3	892078343.0
275	405	2	876197645.0
52	250	3	882922661.0
102	823	3	888801465.0
13	186	4	890704999.0
178	731	4	882827532.0
236	71	3	890116671.0
256	781	5	882165296.0
263	176	5	891299752.0
244	186	3	880605697.0
279	1181	4	875314001.0
43	815	4	883956189.0
83	78	2	880309089.0
151	197	5	879528710.0
254	436	2	886474216.0
109	631	3	880579371.0
297	716	3	875239422.0
249	188	4	879641067.0
144	699	4	888106106.0
301	604	4	882075994.0
64	392	3	889737542.0
92	501	2	875653665.0
222	97	4	878181739.0
268	436	3	875310745.0
293	135	5	888905550.0
213	173	5	878955442.0
160	460	2	876861185.0
13	498	4	882139901.0
59	715	5	888205921.0
5	17	4	875636198.0
125	163	5	879454956.0
174	315	5	886432749.0
114	505	3	881260203.0
213	515	4	878870518.0
23	196	2	874786926.0
128	15	4	879968827.0
239	56	4	889179478.0
181	279	1	878962955.0
291	80	4	875086354.0
250	238	4	878089963.0
201	649	3	884114275.0
60	60	5	883327734.0
181	325	2	878961814.0
119	407	3	887038665.0
287	1	5	875334088.0
216	228	3	880245642.0
216	531	4	880233810.0
203	471	4	880434463.0
92	587	3	875660408.0
13	892	3	882774224.0
213	176	4	878956338.0
286	288	5	875806672.0
117	1047	2	881009697.0
99	111	1	885678886.0
11	558	3	891904214.0
65	47	2	879216672.0
295	194	4	879517412.0
269	217	2	891451610.0
85	259	2	881705026.0
250	596	5	878089921.0
137	144	5	881433689.0
201	960	2	884112077.0
257	137	4	882049932.0
111	328	4	891679939.0
91	480	4	891438875.0
215	211	4	891436202.0
181	938	1	878961586.0
189	1060	5	893264301.0
1	20	4	887431883.0
303	404	4	879468375.0
299	305	3	879737314.0
187	210	4	879465242.0
222	278	2	877563913.0
214	568	4	892668197.0
293	770	3	888906655.0
285	191	4	890595859.0
303	252	3	879544791.0
96	156	4	884402860.0
72	1110	3	880037334.0
115	1067	4	881171009.0
7	430	3	891352178.0
116	350	3	886977926.0
73	480	4	888625753.0
269	246	5	891457067.0
263	419	5	891299514.0
70	431	3	884150257.0
221	475	4	875244204.0
72	182	5	880036515.0
25	357	4	885852757.0
290	50	5	880473582.0
189	526	4	893266205.0
299	303	3	877618584.0
264	294	3	886121516.0
200	365	5	884129962.0
187	135	4	879465653.0
184	187	4	889909024.0
63	289	2	875746985.0
13	229	4	882397650.0
298	486	3	884183063.0
235	185	4	889655435.0
62	712	4	879376178.0
246	94	2	884923505.0
54	742	5	880934806.0
63	762	3	875747688.0
11	732	3	891904596.0
92	168	4	875653723.0
8	550	3	879362356.0
307	174	4	879283480.0
303	200	4	879468459.0
256	849	2	882164603.0
72	54	3	880036854.0
164	406	2	889402389.0
117	150	4	880125101.0
224	77	4	888103872.0
193	869	3	889127811.0
94	184	2	891720862.0
281	338	2	881200457.0
130	109	3	874953794.0
128	371	1	879966954.0
94	720	1	891723593.0
182	845	3	885613067.0
129	873	1	883245452.0
254	229	4	886474580.0
64	381	4	879365491.0
151	176	2	879524293.0
45	25	4	881014015.0
193	879	3	889123257.0
276	922	4	889174849.0
276	57	3	874787526.0
234	187	4	892079140.0
181	306	1	878962006.0
21	370	1	874951293.0
293	249	3	888905229.0
264	721	5	886123656.0
10	611	5	877886722.0
197	346	3	891409070.0
276	142	3	874792945.0
308	427	4	887736584.0
221	943	4	875246759.0
131	126	4	883681514.0
268	824	2	876518557.0
109	8	3	880572642.0
198	58	3	884208173.0
230	680	4	880484286.0
181	741	1	878962918.0
192	1061	4	881368891.0
234	448	3	892335501.0
90	900	4	891382309.0
193	941	4	889124890.0
128	603	5	879966839.0
126	905	2	887855283.0
244	265	4	880606634.0
90	289	3	891382310.0
157	25	3	886890787.0
305	71	3	886323684.0
119	382	5	874781742.0
21	222	2	874951382.0
231	181	4	888605273.0
280	508	3	891700453.0
288	132	3	886374129.0
279	1497	2	890780576.0
301	33	4	882078228.0
72	699	3	880036783.0
90	259	2	891382392.0
308	55	3	887738760.0
59	742	3	888203053.0
94	744	4	891721462.0
130	642	4	875216933.0
26	1015	3	891352136.0
56	121	5	892679480.0
82	508	2	884714249.0
62	12	4	879373613.0
276	40	3	874791871.0
181	1015	1	878963121.0
152	301	3	880147407.0
178	845	4	882824291.0
217	597	4	889070087.0
79	303	4	891271203.0
138	484	4	879024127.0
308	81	5	887737293.0
75	284	2	884050393.0
269	198	4	891447062.0
307	94	3	877122695.0
222	781	3	881059677.0
121	740	3	891390544.0
269	22	1	891448072.0
13	864	4	882141924.0
230	742	5	880485043.0
269	507	4	891448800.0
239	1099	5	889179253.0
245	1028	5	888513447.0
56	546	3	892679460.0
295	961	5	879519556.0
271	1028	2	885848102.0
222	812	2	881059117.0
69	240	3	882126156.0
10	7	4	877892210.0
22	376	3	878887112.0
294	931	3	889242857.0
82	717	1	884714492.0
279	399	4	875313859.0
269	234	1	891449406.0
6	98	5	883600680.0
243	1039	4	879988184.0
298	181	4	884125629.0
282	325	1	881703044.0
78	323	1	879633567.0
118	200	5	875384647.0
283	1114	5	879297545.0
171	292	4	891034835.0
70	217	4	884151119.0
10	100	5	877891747.0
245	181	4	888513664.0
107	333	3	891264267.0
246	561	1	884923445.0
13	901	1	883670672.0
276	70	4	874790826.0
244	17	2	880607205.0
189	56	5	893265263.0
226	242	5	883888671.0
62	1016	4	879373008.0
276	417	4	874792907.0
214	478	4	891544052.0
306	235	4	876504354.0
222	26	3	878183043.0
280	631	5	891700751.0
60	430	5	883326122.0
56	71	4	892683275.0
42	274	5	881105817.0
1	202	5	875072442.0
13	809	4	882397582.0
173	289	4	877556988.0
15	749	1	879455311.0
185	23	4	883524249.0
280	540	3	891702304.0
244	381	4	880604077.0
150	293	4	878746946.0
7	497	4	891352134.0
178	317	4	882826915.0
178	742	3	882823833.0
95	1217	3	880572658.0
234	1462	3	892333865.0
97	222	5	884238887.0
109	127	2	880563471.0
117	268	5	880124306.0
269	705	2	891448850.0
130	1246	3	876252497.0
264	655	4	886123530.0
207	13	3	875506839.0
42	588	5	881108147.0
246	409	2	884923372.0
87	367	4	879876702.0
101	304	3	877135677.0
256	127	4	882164406.0
92	794	3	875654798.0
181	762	2	878963418.0
213	235	1	878955115.0
92	739	2	876175582.0
292	661	5	881105561.0
246	665	4	884922831.0
274	845	5	878945579.0
188	692	5	875072583.0
18	86	4	880129731.0
5	439	1	878844423.0
236	632	3	890116254.0
193	407	4	889127921.0
144	709	4	888105940.0
90	1198	5	891383866.0
48	609	4	879434819.0
5	225	2	875635723.0
22	128	5	878887983.0
311	432	4	884365485.0
8	22	5	879362183.0
276	188	4	874792547.0
222	173	5	878183043.0
72	866	4	880035887.0
299	134	4	878192311.0
1	171	5	889751711.0
308	295	3	887741461.0
165	216	4	879525778.0
222	49	3	878183512.0
181	121	4	878962623.0
200	11	5	884129542.0
234	626	4	892336358.0
244	707	4	880606243.0
90	25	5	891384789.0
208	216	5	883108324.0
263	96	4	891298336.0
134	323	4	891732335.0
279	586	4	892864663.0
2	292	4	888550774.0
288	593	2	886892127.0
49	302	4	888065432.0
286	153	5	877531406.0
205	304	3	888284313.0
22	80	4	878887227.0
234	318	4	892078890.0
223	328	3	891548959.0
15	25	3	879456204.0
268	147	4	876514002.0
94	1220	3	891722678.0
274	405	4	878945840.0
7	492	5	891352010.0
268	217	2	875744501.0
16	55	5	877717956.0
164	620	3	889402298.0
290	161	4	880474293.0
92	515	4	875640800.0
239	1070	5	889179032.0
56	449	5	892679308.0
248	234	4	884534968.0
234	10	3	891227851.0
280	1049	2	891702486.0
308	187	5	887738760.0
276	64	5	874787441.0
192	948	3	881368302.0
122	509	4	879270511.0
85	588	3	880838306.0
262	931	2	879790874.0
201	272	3	886013700.0
181	870	2	878962623.0
295	739	4	879518319.0
263	568	4	891299387.0
295	39	4	879518279.0
201	1100	4	884112800.0
93	820	3	888705966.0
159	1028	5	880557539.0
158	665	2	880134532.0
293	423	3	888906070.0
82	597	3	878768882.0
276	181	5	874786488.0
13	823	5	882397833.0
217	2	3	889069782.0
83	660	4	880308256.0
189	20	5	893264466.0
222	796	4	878183684.0
146	1022	5	891458193.0
267	121	3	878970681.0
126	294	3	887855087.0
181	1060	1	878962675.0
125	80	4	892838865.0
43	120	4	884029430.0
13	780	1	882142057.0
253	259	2	891628883.0
42	44	3	881108548.0
77	518	4	884753202.0
291	686	5	874835165.0
268	21	3	875742822.0
262	28	3	879792220.0
234	81	3	892334680.0
29	245	3	882820803.0
236	57	5	890116575.0
158	729	3	880133116.0
156	661	4	888185947.0
232	52	5	888550130.0
168	866	5	884287927.0
37	288	4	880915258.0
141	245	3	884584426.0
235	230	4	889655162.0
102	70	3	888803537.0
77	172	3	884752562.0
90	506	5	891383319.0
186	566	5	879023663.0
44	660	5	878347915.0
118	774	5	875385198.0
7	661	5	891351624.0
49	1003	2	888068651.0
62	68	1	879374969.0
42	1028	4	881106072.0
178	433	4	882827834.0
85	51	2	879454782.0
77	474	5	884732407.0
58	1099	2	892243079.0
56	1047	4	892911290.0
197	688	1	891409564.0
286	99	4	878141681.0
90	258	3	891382121.0
181	1288	1	878962349.0
295	190	4	879517062.0
224	69	4	888082495.0
272	317	4	879454977.0
221	1010	3	875246662.0
66	877	1	883601089.0
207	318	5	877124871.0
234	487	3	892079237.0
7	648	5	891351653.0
87	82	5	879875774.0
195	1052	1	877835102.0
44	449	5	883613334.0
306	287	4	876504442.0
194	172	3	879521474.0
94	62	3	891722933.0
167	659	4	892738277.0
108	100	4	879879720.0
230	304	5	880484286.0
181	927	1	878962675.0
54	302	4	880928519.0
90	22	4	891384357.0
181	696	2	878962997.0
286	357	4	877531537.0
14	269	4	892242403.0
311	179	2	884365357.0
92	121	5	875640679.0
21	440	1	874951798.0
244	550	1	880602264.0
181	405	4	878962919.0
65	806	4	879216529.0
37	540	2	880916070.0
44	443	5	878348289.0
244	183	4	880606043.0
1	265	4	878542441.0
270	25	5	876954456.0
299	387	2	889502756.0
94	572	3	891723883.0
286	746	4	877533058.0
239	272	5	889181247.0
216	55	5	880245145.0
254	121	3	886472369.0
62	665	2	879376483.0
178	385	4	882826982.0
194	23	4	879522819.0
268	955	3	875745160.0
188	143	5	875072674.0
276	294	4	874786366.0
158	1098	4	880135069.0
207	845	3	881681663.0
161	48	1	891170745.0
305	654	4	886323937.0
47	324	3	879439078.0
64	736	4	889739212.0
191	751	3	891560753.0
7	378	5	891353011.0
59	92	5	888204997.0
69	268	5	882027109.0
10	461	3	877888944.0
21	129	4	874951382.0
58	9	4	884304328.0
194	152	3	879549996.0
7	200	5	891353543.0
113	126	5	875076827.0
173	328	5	877557028.0
95	233	4	879196354.0
16	194	5	877720733.0
59	323	4	888206809.0
311	654	3	884365075.0
292	589	4	881105516.0
43	203	4	883955224.0
79	50	4	891271545.0
235	70	5	889655619.0
125	190	5	892836309.0
284	322	3	885329671.0
303	161	5	879468547.0
254	378	3	886474396.0
255	1034	1	883217030.0
104	301	2	888442275.0
90	923	5	891383912.0
6	463	4	883601713.0
279	122	1	875297433.0
286	298	4	875807004.0
222	448	3	878183565.0
297	57	5	875239383.0
42	625	3	881108873.0
130	1217	4	875801778.0
254	357	3	886472466.0
109	475	1	880563641.0
230	1444	2	880485726.0
244	310	3	880601905.0
6	301	2	883600406.0
36	748	4	882157285.0
256	443	3	882164727.0
102	515	1	888801316.0
104	285	4	888465201.0
21	447	5	874951695.0
111	301	4	891680028.0
18	408	5	880129628.0
25	222	4	885852817.0
110	944	3	886989501.0
270	98	5	876955868.0
68	237	5	876974133.0
83	215	4	880307940.0
6	258	2	883268278.0
89	216	5	879459859.0
128	317	4	879968029.0
305	512	4	886323525.0
184	412	2	889912691.0
286	175	5	877532470.0
279	1428	3	888465209.0
256	86	5	882165103.0
221	48	5	875245462.0
140	332	3	879013617.0
190	977	2	891042938.0
11	227	3	891905896.0
201	203	5	884114471.0
150	181	5	878746685.0
126	245	3	887854726.0
20	208	2	879669401.0
144	742	4	888104122.0
181	930	1	878963275.0
109	566	4	880578814.0
85	1065	3	879455021.0
213	133	3	878955973.0
222	379	1	878184290.0
223	11	3	891550649.0
215	421	4	891435704.0
218	208	3	877488366.0
174	937	5	886432989.0
275	186	3	880314383.0
68	742	1	876974198.0
268	583	4	876513830.0
160	462	4	876858346.0
195	273	4	878019342.0
224	178	4	888082468.0
5	110	1	875636493.0
99	1016	5	885678724.0
2	251	5	888552084.0
292	9	4	881104148.0
72	568	4	880037203.0
85	228	3	882813248.0
83	281	5	880307072.0
92	831	2	886443708.0
7	543	3	891351772.0
87	401	2	879876813.0
287	926	4	875334340.0
1	155	2	878542201.0
234	632	2	892079538.0
222	53	5	878184113.0
24	64	5	875322758.0
7	554	3	891354639.0
82	56	3	878769410.0
161	318	3	891170824.0
196	393	4	881251863.0
56	91	4	892683275.0
82	477	3	876311344.0
7	472	2	891353357.0
256	761	4	882164644.0
226	56	4	883889102.0
279	741	5	875296891.0
308	1286	3	887738151.0
16	8	5	877722736.0
180	202	3	877128388.0
203	93	4	880434940.0
145	56	5	875271896.0
288	305	4	886372527.0
84	742	3	883450643.0
44	644	3	878347818.0
17	13	3	885272654.0
313	117	4	891015319.0
148	1	4	877019411.0
197	347	4	891409070.0
21	164	5	874951695.0
279	982	3	875298314.0
239	491	5	889181015.0
185	287	5	883526288.0
297	89	4	875239125.0
303	68	4	879467361.0
186	250	1	879023607.0
73	206	3	888625754.0
104	756	2	888465739.0
94	216	3	885870665.0
239	194	5	889178833.0
197	511	5	891409839.0
280	1	4	891700426.0
1	117	3	874965739.0
224	583	1	888103729.0
303	397	1	879543831.0
60	162	4	883327734.0
198	258	4	884204501.0
239	513	5	889178887.0
6	69	3	883601277.0
233	375	4	876374419.0
85	642	4	882995615.0
110	38	3	886988574.0
184	522	3	889908462.0
99	873	1	885678436.0
13	418	2	882398763.0
201	518	4	884112201.0
13	858	1	882397068.0
214	131	3	891544465.0
296	228	4	884197264.0
222	87	3	878182589.0
279	725	4	875314144.0
217	182	2	889070109.0
85	433	3	879828720.0
239	234	3	889178762.0
13	72	4	882141727.0
194	77	3	879527421.0
208	663	5	883108476.0
109	178	3	880572950.0
230	172	4	880484523.0
59	485	2	888204466.0
313	478	3	891014373.0
70	1133	3	884151344.0
62	182	5	879375169.0
198	234	3	884207833.0
65	125	4	879217509.0
174	660	5	886514261.0
90	12	5	891383241.0
130	1248	3	880396702.0
100	354	2	891375260.0
283	432	5	879297965.0
275	418	3	875154718.0
311	98	5	884364502.0
195	751	4	883295500.0
130	105	4	876251160.0
269	252	1	891456350.0
286	73	5	877532965.0
7	623	3	891354217.0
56	222	5	892679439.0
210	204	5	887730676.0
239	9	5	889180446.0
96	87	4	884403531.0
297	73	2	875239691.0
249	239	3	879572284.0
